months_as_customer,age,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,incident_date,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,incident_hour_of_the_day,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,fraud_reported
335,48,06-09-95,IL,500/1000,2000,1017.97,0,441671,FEMALE,MD,machine-op-inspct,chess,wife,19-02-15,Total Loss,Police,WV,Columbus,8617 Best Ave,21,NO,0,0,YES,35860,Y
257,40,09-02-00,IN,100/300,2000,1306,0,610381,MALE,Associate,machine-op-inspct,cross-fit,husband,21-02-15,Major Damage,Ambulance,NY,Columbus,9856 Apache St,3,YES,2,1,?,50050,Y
85,27,23-07-96,IL,500/1000,2000,1174.14,0,602416,MALE,College,priv-house-serv,dancing,unmarried,02-02-15,Minor Damage,Fire,NY,Northbend,1951 Best Ave,14,YES,0,0,NO,59070,N
133,30,21-09-05,IN,500/1000,1000,1231.01,0,459562,MALE,College,adm-clerical,board-games,husband,01-02-15,Minor Damage,Fire,SC,Riverwood,1824 5th Lane,19,NO,1,2,?,28440,N
119,34,30-12-11,IL,250/500,500,1299.18,0,463271,FEMALE,College,tech-support,hiking,wife,08-01-15,Major Damage,Fire,OH,Springfield,7393 Washington St,7,YES,2,1,YES,45540,Y
169,34,21-07-96,IN,100/300,500,1469.75,0,458132,FEMALE,JD,sales,reading,not-in-family,16-01-15,Minor Damage,Fire,VA,Arlington,1386 Britain St,0,?,0,0,YES,38700,N
225,39,08-04-96,OH,250/500,500,1390.72,0,448949,MALE,Masters,tech-support,paintball,other-relative,20-02-15,Trivial Damage,None,SC,Northbrook,7928 Maple Ridge,6,YES,2,1,YES,5830,N
84,32,04-03-01,IL,500/1000,500,1694.09,7000000,603732,FEMALE,Associate,prof-specialty,cross-fit,husband,30-01-15,Total Loss,Other,NY,Northbend,1546 Cherokee Ave,0,YES,0,2,?,57240,Y
169,39,19-10-01,OH,100/300,2000,1140.15,0,608929,MALE,High School,armed-forces,exercise,husband,19-01-15,Total Loss,Police,VA,Riverwood,2003 2nd Hwy,9,YES,0,3,NO,46200,N
124,32,18-08-06,IN,100/300,1000,1310.71,0,469875,FEMALE,Masters,farming-fishing,kayaking,wife,25-02-15,Total Loss,Ambulance,NY,Columbus,9418 5th Hwy,23,YES,0,1,NO,57700,N
320,48,28-04-13,IL,250/500,2000,1730.49,7000000,443342,MALE,College,transport-moving,hiking,not-in-family,24-01-15,Minor Damage,Fire,WV,Northbrook,8770 1st Lane,13,NO,2,0,NO,56160,N
297,47,29-11-09,IN,250/500,500,1616.65,7000000,456363,MALE,MD,adm-clerical,movies,unmarried,16-01-15,Total Loss,Fire,WV,Columbus,1087 Flute Drive,0,?,0,3,YES,44400,N
421,56,15-02-90,IN,100/300,500,1935.85,4000000,470826,MALE,Masters,machine-op-inspct,reading,own-child,12-01-15,Major Damage,Ambulance,NY,Hillsdale,2217 Tree Lane,7,?,2,3,?,92730,Y
136,33,12-04-02,OH,250/500,1000,855.14,0,458582,FEMALE,PhD,craft-repair,paintball,not-in-family,04-01-15,Minor Damage,Fire,NC,Northbrook,6741 Oak Ridge,23,YES,0,1,YES,30700,N
46,24,21-02-99,OH,250/500,2000,1568.47,4000000,454480,FEMALE,High School,armed-forces,yachting,unmarried,02-02-15,Major Damage,Fire,NY,Northbrook,2123 MLK Ridge,7,NO,2,0,?,56600,N
34,24,18-06-11,IN,500/1000,2000,1550.53,0,435632,FEMALE,MD,armed-forces,dancing,own-child,01-02-15,Trivial Damage,None,VA,Hillsdale,4390 4th Drive,20,YES,0,1,?,3960,N
95,30,26-03-95,IL,250/500,2000,1370.92,0,442206,MALE,College,transport-moving,video-games,unmarried,14-02-15,Minor Damage,Police,SC,Arlington,1437 3rd Lane,22,YES,0,3,?,34800,N
140,36,03-05-91,IN,250/500,500,1363.59,0,468303,FEMALE,JD,armed-forces,kayaking,not-in-family,08-02-15,Minor Damage,Other,NY,Riverwood,1186 Rock St,10,?,2,0,YES,79500,N
200,34,19-12-01,IN,250/500,1000,828.42,3000000,467762,FEMALE,College,prof-specialty,basketball,other-relative,22-01-15,Total Loss,Police,NY,Arlington,4394 Oak St,10,?,2,2,NO,56000,N
123,29,05-08-12,IN,250/500,500,1209.63,0,447188,FEMALE,Masters,machine-op-inspct,chess,not-in-family,14-01-15,Minor Damage,Ambulance,NC,Arlington,8368 Cherokee Ave,17,YES,1,0,YES,73260,Y
267,46,09-08-04,OH,250/500,2000,1111.17,0,469438,MALE,MD,craft-repair,base-jumping,unmarried,03-02-15,Trivial Damage,None,WV,Arlington,4905 Best Lane,3,YES,2,3,YES,4950,N
290,42,20-01-14,IN,500/1000,500,989.97,0,462519,MALE,Masters,machine-op-inspct,kayaking,own-child,20-01-15,Minor Damage,Ambulance,WV,Hillsdale,3618 Sky Ave,10,NO,0,1,NO,48000,N
45,37,19-12-11,IN,250/500,1000,1114.23,0,432534,MALE,College,prof-specialty,dancing,wife,01-01-15,Major Damage,Fire,SC,Arlington,5459 MLK Ave,1,YES,0,1,YES,52200,N
186,38,28-07-08,IN,250/500,2000,1347.31,0,436467,FEMALE,JD,protective-serv,dancing,unmarried,02-02-15,Minor Damage,Ambulance,NY,Springfield,1371 Texas Lane,1,NO,2,3,?,73800,N
135,34,05-05-98,IL,250/500,2000,1687.53,0,465674,FEMALE,JD,protective-serv,base-jumping,other-relative,23-01-15,Total Loss,Fire,NC,Northbend,2654 Embaracadero St,7,?,1,2,NO,78200,N
110,33,16-04-95,IN,250/500,1000,1183.48,0,442389,MALE,Associate,other-service,bungie-jumping,husband,26-01-15,Major Damage,Ambulance,VA,Northbend,2123 Texas Ave,19,?,2,3,NO,55200,Y
259,43,14-02-92,IL,500/1000,2000,1537.13,0,471614,FEMALE,PhD,handlers-cleaners,kayaking,own-child,02-01-15,Total Loss,Other,NY,Northbend,4538 Flute Hwy,3,NO,0,2,YES,57060,N
114,30,11-07-07,OH,250/500,1000,1173.25,0,442936,FEMALE,Masters,protective-serv,dancing,husband,25-02-15,Minor Damage,None,WV,Arlington,4434 Weaver St,3,NO,0,3,YES,4680,N
404,56,07-04-10,IN,250/500,1000,1361.16,4000000,437944,FEMALE,Masters,transport-moving,cross-fit,not-in-family,15-01-15,Minor Damage,Ambulance,VA,Hillsdale,2798 1st Ave,23,NO,2,0,YES,53100,Y
282,48,10-03-91,OH,500/1000,2000,1422.56,7000000,473705,FEMALE,MD,prof-specialty,video-games,husband,09-02-15,Minor Damage,None,WV,Springfield,2809 Francis Lane,7,?,1,2,NO,3520,N
57,25,20-01-96,IL,500/1000,2000,1143.06,0,469363,FEMALE,Masters,tech-support,dancing,own-child,16-01-15,Total Loss,Ambulance,VA,Riverwood,7281 Oak St,0,NO,0,1,YES,72900,N
215,38,01-03-10,IN,250/500,500,1405.71,0,465376,FEMALE,PhD,craft-repair,camping,unmarried,01-02-15,Total Loss,Police,SC,Arlington,9878 Washington Ave,10,?,0,1,NO,70700,N
140,30,15-06-14,IL,100/300,500,1354.2,0,438775,FEMALE,College,adm-clerical,bungie-jumping,wife,10-02-15,Minor Damage,Other,SC,Columbus,2537 5th Ave,4,?,0,0,?,60170,N
250,42,25-11-04,IN,100/300,500,1055.6,0,457962,MALE,High School,exec-managerial,paintball,husband,03-01-15,Major Damage,Other,SC,Columbus,8493 Apache Drive,16,?,1,1,?,74800,Y
286,41,26-08-00,IL,250/500,1000,999.43,0,477947,MALE,College,prof-specialty,paintball,wife,01-01-15,Trivial Damage,Police,WV,Northbend,2878 Britain Hwy,3,YES,2,0,?,4100,N
356,47,23-08-05,IN,250/500,2000,1155.97,0,431104,MALE,High School,prof-specialty,camping,husband,23-02-15,Minor Damage,Other,SC,Columbus,2862 Tree Ridge,5,YES,0,3,?,61490,N
65,29,09-08-90,IL,250/500,1000,1726.91,0,456570,MALE,High School,other-service,basketball,own-child,28-01-15,Trivial Damage,None,VA,Hillsdale,4453 Best Ave,14,?,0,0,?,7200,N
187,34,28-03-03,IN,500/1000,500,1232.57,0,612986,FEMALE,PhD,machine-op-inspct,polo,not-in-family,22-02-15,Minor Damage,Fire,NY,Arlington,5191 4th St,7,?,0,0,?,45100,N
386,53,23-10-07,OH,250/500,500,1078.65,0,615730,MALE,JD,craft-repair,camping,not-in-family,03-01-15,Minor Damage,Police,WV,Northbend,1364 Best St,16,?,2,3,YES,66660,N
197,41,27-06-96,OH,500/1000,1000,1324.78,0,478640,FEMALE,PhD,prof-specialty,basketball,not-in-family,10-01-15,Major Damage,Police,NC,Northbrook,8946 2nd Drive,6,NO,2,2,YES,76400,Y
166,37,11-12-94,IN,250/500,500,1518.54,0,470510,FEMALE,MD,craft-repair,kayaking,not-in-family,25-01-15,Total Loss,Ambulance,PA,Riverwood,3726 MLK Hwy,10,YES,1,1,NO,58300,N
293,49,05-12-95,IL,100/300,2000,1239.06,0,439360,FEMALE,JD,transport-moving,skydiving,husband,10-01-15,Total Loss,Police,SC,Riverwood,2820 Britain St,19,?,1,1,?,57310,N
179,32,15-12-96,OH,500/1000,2000,1246.68,0,440251,FEMALE,PhD,priv-house-serv,movies,own-child,28-01-15,Minor Damage,Fire,NY,Arlington,2646 MLK Drive,10,?,0,1,?,53100,N
76,24,06-06-11,OH,250/500,1000,1622.67,0,600313,FEMALE,MD,priv-house-serv,paintball,husband,18-02-15,Total Loss,Ambulance,WV,Riverwood,6256 Elm St,6,NO,1,1,?,74700,N
105,28,13-12-95,OH,250/500,500,1082.36,0,452216,FEMALE,Associate,prof-specialty,golf,own-child,24-01-15,Major Damage,Fire,SC,Riverwood,9724 Maple St,12,NO,2,2,NO,60500,N
97,26,28-10-97,OH,250/500,1000,1270.55,0,478532,MALE,Masters,protective-serv,chess,unmarried,20-01-15,Total Loss,Other,NC,Riverwood,7397 4th Drive,10,YES,2,3,NO,84920,Y
148,36,04-01-96,IL,500/1000,1000,1236.32,5000000,616929,FEMALE,MD,adm-clerical,hiking,own-child,10-01-15,Total Loss,Police,PA,Northbrook,3488 Flute Lane,0,NO,2,0,NO,61050,N
77,26,09-05-08,IL,250/500,2000,785.82,0,620207,MALE,JD,exec-managerial,movies,other-relative,07-01-15,Major Damage,Police,NY,Hillsdale,9082 3rd Lane,12,YES,2,0,?,69080,Y
295,46,05-12-09,IN,250/500,500,1265.84,0,605743,FEMALE,JD,prof-specialty,paintball,own-child,16-01-15,Minor Damage,None,VA,Arlington,1941 5th Ridge,10,YES,1,3,YES,4560,N
126,28,05-01-92,IN,250/500,500,1508.9,0,472814,FEMALE,JD,machine-op-inspct,skydiving,other-relative,01-01-15,Total Loss,Police,WV,Northbend,5333 MLK Lane,3,NO,0,1,?,67800,N
132,32,15-11-97,OH,250/500,2000,1106.84,0,464362,MALE,PhD,other-service,reading,wife,07-01-15,Minor Damage,Police,SC,Riverwood,4577 Sky Hwy,21,YES,1,1,YES,5600,N
370,55,22-12-12,IN,500/1000,2000,1389.13,7000000,456203,MALE,JD,other-service,basketball,wife,17-02-15,Minor Damage,None,NC,Northbrook,4814 Lincoln Lane,6,?,0,2,?,9000,N
257,43,19-05-92,IN,100/300,1000,974.84,0,468984,FEMALE,JD,transport-moving,kayaking,other-relative,26-02-15,Total Loss,Police,VA,Northbend,2381 1st Hwy,0,NO,0,1,YES,85320,N
9,24,25-05-02,IL,100/300,2000,1304.46,0,473349,FEMALE,PhD,machine-op-inspct,golf,other-relative,31-01-15,Trivial Damage,None,NC,Arlington,6939 3rd Hwy,6,NO,0,3,YES,5940,Y
185,34,21-04-10,OH,250/500,500,1257.36,0,474771,FEMALE,PhD,armed-forces,movies,husband,27-02-15,Major Damage,Fire,SC,Arlington,5269 Flute Hwy,20,YES,1,1,?,51370,Y
234,43,26-03-90,OH,250/500,500,1257.04,0,448294,MALE,Associate,protective-serv,reading,own-child,01-03-15,Major Damage,Police,SC,Northbrook,7197 2nd Drive,4,NO,2,2,YES,51600,N
253,44,12-05-07,OH,100/300,2000,719.52,0,606606,FEMALE,High School,farming-fishing,golf,own-child,13-02-15,Trivial Damage,None,SC,Arlington,1741 Best Ridge,9,NO,0,3,?,5400,N
233,39,02-01-01,OH,500/1000,2000,1524.18,0,605220,MALE,JD,craft-repair,reading,unmarried,08-01-15,Minor Damage,Fire,SC,Northbrook,9148 4th Hwy,20,?,1,0,YES,48870,N
274,44,10-08-06,IN,500/1000,500,1395.58,0,466612,FEMALE,JD,tech-support,reading,husband,05-02-15,Minor Damage,Police,WV,Springfield,4279 Solo Drive,7,NO,2,1,?,5590,N
297,48,28-07-14,IL,500/1000,1000,1243.68,0,463331,MALE,Masters,protective-serv,camping,wife,20-02-15,Major Damage,Other,NY,Springfield,9177 Texas Ave,18,?,0,2,?,54960,Y
273,47,27-09-11,OH,500/1000,1000,1189.04,0,457843,FEMALE,Associate,prof-specialty,video-games,own-child,24-01-15,Minor Damage,Police,VA,Northbrook,5969 Francis St,0,NO,1,3,?,39800,N
147,37,20-04-13,IN,500/1000,2000,1375.29,0,609226,FEMALE,Masters,armed-forces,chess,own-child,31-01-15,Major Damage,Ambulance,SC,Columbus,9942 Tree Ave,11,?,0,1,?,56160,Y
285,42,20-03-91,IN,100/300,500,1389.13,0,452942,MALE,Associate,priv-house-serv,golf,not-in-family,23-01-15,Total Loss,Fire,VA,Hillsdale,5474 Weaver Hwy,13,NO,0,3,?,52700,N
289,43,21-12-02,OH,500/1000,1000,1387.51,0,609390,FEMALE,Associate,sales,base-jumping,not-in-family,11-01-15,Minor Damage,Fire,NY,Riverwood,1102 Apache Hwy,19,YES,1,3,?,68580,N
427,60,03-12-05,IN,100/300,1000,1178.61,7000000,446608,MALE,MD,craft-repair,board-games,own-child,20-02-15,Major Damage,Ambulance,NY,Springfield,9214 Texas Drive,23,YES,1,2,YES,90860,Y
380,53,25-05-11,IL,250/500,2000,1166.62,6000000,602500,MALE,Associate,priv-house-serv,bungie-jumping,wife,24-02-15,Trivial Damage,Police,NC,Northbend,8991 Texas Hwy,23,NO,0,3,NO,5700,N
13,21,18-10-06,IN,100/300,1000,1556.31,0,463809,MALE,Associate,prof-specialty,golf,not-in-family,19-01-15,Total Loss,Police,NY,Hillsdale,9580 MLK Ave,19,YES,2,0,YES,94930,N
282,43,19-07-06,OH,250/500,500,1452.27,0,611996,MALE,MD,farming-fishing,video-games,not-in-family,08-01-15,Major Damage,Ambulance,SC,Northbend,5868 Best Drive,19,NO,1,2,NO,46800,Y
312,47,08-06-02,OH,500/1000,1000,1212.07,0,459298,FEMALE,MD,exec-managerial,polo,wife,01-03-15,Total Loss,Fire,NY,Northbend,5318 5th Ave,17,NO,2,3,NO,56320,N
266,46,12-02-09,OH,100/300,2000,1578.54,0,468158,MALE,Associate,handlers-cleaners,chess,husband,21-01-15,Minor Damage,Fire,WV,Hillsdale,7502 Rock Lane,18,NO,1,3,YES,83490,N
30,36,14-05-01,IN,500/1000,500,1488.26,0,440831,FEMALE,College,machine-op-inspct,golf,wife,28-02-15,Total Loss,Police,WV,Northbrook,4627 Elm Ridge,17,NO,2,2,?,57900,N
198,36,16-02-01,IN,250/500,1000,1096.39,0,603848,MALE,High School,armed-forces,kayaking,own-child,26-01-15,Total Loss,Fire,SC,Springfield,5584 Britain Lane,11,?,1,3,YES,49410,N
290,45,18-11-93,OH,500/1000,2000,1215.36,0,617739,MALE,Associate,tech-support,reading,own-child,31-01-15,Minor Damage,Fire,WV,Northbend,7002 Oak Hwy,22,?,0,1,NO,66200,N
260,46,18-02-90,OH,100/300,2000,1482.57,0,607133,MALE,MD,priv-house-serv,reading,husband,20-02-15,Minor Damage,Fire,NY,Columbus,4780 Best Drive,7,NO,0,1,NO,64080,N
233,43,21-05-00,OH,250/500,1000,954.18,0,437470,FEMALE,College,tech-support,dancing,other-relative,17-02-15,Minor Damage,Other,SC,Northbrook,8995 1st Ave,17,?,2,3,YES,42500,N
130,30,26-08-12,IL,500/1000,2000,1193.4,0,461372,MALE,PhD,exec-managerial,bungie-jumping,own-child,02-02-15,Total Loss,Other,SC,Columbus,5586 2nd St,16,NO,2,3,?,48950,N
230,42,16-11-04,IN,100/300,1000,1023.11,0,476130,FEMALE,MD,adm-clerical,golf,own-child,06-02-15,Minor Damage,Other,NY,Northbend,1589 Best Ave,13,NO,1,2,YES,58850,N
212,40,23-01-03,IL,500/1000,1000,1524.45,0,452438,FEMALE,Masters,other-service,golf,husband,11-02-15,Minor Damage,Other,NY,Northbrook,1880 Weaver Drive,17,YES,0,2,YES,82400,N
299,44,07-11-08,OH,500/1000,1000,1653.32,0,460517,FEMALE,College,other-service,bungie-jumping,other-relative,25-01-15,Minor Damage,Ambulance,WV,Springfield,7295 Tree Hwy,3,YES,2,0,?,54240,N
91,26,19-10-99,IL,250/500,1000,1022.46,0,444896,FEMALE,Associate,armed-forces,video-games,other-relative,23-02-15,Minor Damage,Other,SC,Arlington,8832 Pine Drive,15,?,0,2,?,74200,N
398,53,20-12-90,IL,100/300,2000,1396.43,0,448722,FEMALE,Associate,priv-house-serv,base-jumping,unmarried,29-01-15,Total Loss,Fire,WV,Hillsdale,1620 Oak Ave,16,YES,2,1,?,47430,N
218,43,14-02-96,IL,250/500,500,1521.55,0,477856,FEMALE,Associate,priv-house-serv,polo,other-relative,02-01-15,Major Damage,Fire,SC,Hillsdale,3847 Elm Hwy,18,?,1,3,YES,68200,Y
152,33,10-06-01,IN,100/300,1000,1034.27,0,617721,FEMALE,JD,armed-forces,exercise,husband,06-02-15,Minor Damage,Fire,NY,Hillsdale,3177 MLK Ridge,18,NO,1,0,NO,63900,N
212,39,17-03-10,OH,100/300,1000,1255.35,0,454176,FEMALE,JD,protective-serv,skydiving,not-in-family,14-02-15,Total Loss,Ambulance,NY,Riverwood,3929 Oak Drive,22,NO,0,3,YES,59300,N
242,44,30-07-03,IL,500/1000,2000,1396.89,6000000,618127,FEMALE,College,priv-house-serv,chess,other-relative,04-02-15,Minor Damage,Other,SC,Springfield,1469 Lincoln Drive,15,NO,1,2,YES,66900,Y
80,27,17-09-14,OH,500/1000,500,795.31,0,441923,MALE,JD,farming-fishing,skydiving,husband,12-02-15,Major Damage,Police,OH,Arlington,9719 4th Lane,16,YES,1,3,?,40810,Y
260,43,03-06-09,IN,100/300,500,982.22,0,604279,FEMALE,JD,exec-managerial,skydiving,not-in-family,12-02-15,Total Loss,Fire,NY,Riverwood,3196 Cherokee St,18,?,1,0,?,75400,N
133,34,11-10-94,IN,500/1000,500,1074.07,0,440833,FEMALE,JD,prof-specialty,bungie-jumping,husband,28-01-15,Minor Damage,None,WV,Northbend,8492 Andromedia Ridge,8,NO,2,0,YES,4200,N
290,45,18-07-91,OH,100/300,1000,1311.3,0,451550,FEMALE,Associate,machine-op-inspct,chess,wife,10-01-15,Major Damage,Ambulance,NY,Hillsdale,1353 Washington St,23,YES,0,0,YES,52650,Y
322,49,24-09-01,IL,250/500,2000,1277.12,0,431853,FEMALE,PhD,armed-forces,kayaking,own-child,19-01-15,Major Damage,Ambulance,WV,Hillsdale,6731 Andromedia Hwy,18,?,0,2,YES,42240,N
228,39,19-09-12,IN,500/1000,500,1388.62,0,614274,FEMALE,JD,sales,reading,husband,19-01-15,Minor Damage,Other,NC,Riverwood,5769 Texas Lane,10,YES,1,0,YES,59490,N
195,37,11-07-91,IL,100/300,1000,1406.52,8000000,619148,MALE,MD,tech-support,base-jumping,unmarried,28-01-15,Major Damage,Ambulance,SC,Arlington,2849 Pine Drive,12,NO,0,2,NO,44200,Y
247,39,29-10-91,IN,100/300,500,1558.29,0,456781,FEMALE,Masters,protective-serv,reading,unmarried,16-02-15,Trivial Damage,Police,WV,Springfield,2577 Texas Ridge,5,YES,1,2,?,7700,N
405,57,28-12-99,IN,500/1000,1000,1132.47,4000000,434293,MALE,MD,priv-house-serv,exercise,other-relative,08-01-15,Total Loss,Other,NY,Northbend,3841 Washington Lane,21,?,2,3,?,61440,N
144,37,11-10-12,OH,250/500,2000,1896.91,0,460895,FEMALE,PhD,handlers-cleaners,sleeping,not-in-family,24-01-15,Major Damage,Fire,SC,Columbus,8125 Texas Ridge,17,YES,1,3,NO,54400,Y
338,47,19-08-95,IL,500/1000,500,1143.46,4000000,601600,MALE,MD,priv-house-serv,polo,other-relative,18-02-15,Total Loss,Other,NC,Arlington,4826 5th St,4,YES,2,1,?,58560,N
121,34,11-02-91,IN,500/1000,500,1285.42,0,465440,MALE,MD,priv-house-serv,video-games,wife,21-01-15,Major Damage,Fire,VA,Northbrook,1578 5th Lane,11,NO,1,1,NO,67300,Y
398,55,02-07-91,OH,250/500,2000,1305.26,0,455482,MALE,MD,farming-fishing,skydiving,wife,08-01-15,Major Damage,Fire,VA,Hillsdale,6440 Rock Lane,18,?,1,3,YES,36740,Y
9,30,10-04-94,IL,100/300,1000,1073.83,0,438877,FEMALE,High School,machine-op-inspct,dancing,not-in-family,02-02-15,Total Loss,Police,NY,Northbrook,5806 Embaracadero St,12,?,0,0,NO,85690,N
115,31,04-12-05,OH,500/1000,1000,1051.67,0,479824,FEMALE,Associate,exec-managerial,bungie-jumping,not-in-family,01-03-15,Major Damage,Ambulance,WV,Riverwood,1472 4th Drive,18,YES,0,3,NO,34160,Y
280,48,16-07-14,IL,250/500,1000,1387.35,0,477415,MALE,JD,transport-moving,paintball,not-in-family,04-02-15,Minor Damage,Fire,WV,Hillsdale,5839 Weaver Lane,16,NO,2,2,?,61320,N
254,45,17-09-03,IL,250/500,500,1083.64,0,614372,MALE,JD,other-service,paintball,husband,27-02-15,Total Loss,Police,NC,Columbus,7630 Rock Drive,19,YES,0,0,?,79680,N
141,30,15-07-00,IL,250/500,1000,1851.78,0,465248,FEMALE,High School,craft-repair,exercise,other-relative,09-02-15,Total Loss,Fire,SC,Riverwood,7144 Andromedia St,13,NO,1,0,YES,61740,N
441,55,29-07-09,IN,250/500,500,1270.29,4000000,449421,MALE,College,armed-forces,exercise,husband,19-02-15,Minor Damage,None,VA,Arlington,9988 Rock Ridge,4,NO,0,0,NO,6400,N
381,55,13-04-91,OH,500/1000,500,1459.99,0,445856,FEMALE,MD,other-service,chess,wife,12-01-15,Major Damage,Fire,SC,Northbrook,7544 Washington Ave,8,YES,1,2,YES,60600,N
191,38,20-11-05,IL,100/300,2000,1253.44,0,608525,FEMALE,Masters,craft-repair,sleeping,not-in-family,07-02-15,Major Damage,Ambulance,VA,Hillsdale,7201 Washington Ave,19,NO,2,0,NO,56320,N
145,34,20-05-90,IN,100/300,1000,1142.48,0,608813,FEMALE,JD,priv-house-serv,sleeping,other-relative,13-01-15,Total Loss,Ambulance,NC,Northbend,8805 Cherokee Drive,18,YES,2,0,NO,52250,N
479,60,28-11-02,IL,500/1000,1000,1188.45,0,459295,FEMALE,MD,exec-managerial,camping,other-relative,18-01-15,Total Loss,Other,SC,Arlington,3275 Pine St,9,?,0,3,?,53900,N
215,35,15-06-04,IL,500/1000,1000,1125.4,0,606144,MALE,Masters,adm-clerical,yachting,husband,15-01-15,Trivial Damage,None,WV,Columbus,7785 Lincoln Lane,6,?,2,1,NO,2640,N
41,33,26-09-10,OH,250/500,500,1294.41,0,476315,MALE,High School,transport-moving,sleeping,husband,23-02-15,Minor Damage,None,NC,Arlington,4994 Lincoln Drive,8,YES,0,0,?,8970,N
45,31,15-09-90,IN,100/300,500,1459.5,0,475891,MALE,MD,priv-house-serv,movies,not-in-family,17-02-15,Minor Damage,None,NY,Springfield,1298 Maple Hwy,6,?,1,3,?,6000,N
156,38,16-09-09,IL,100/300,500,1367.99,0,462525,MALE,High School,armed-forces,board-games,own-child,17-02-15,Major Damage,Fire,WV,Northbend,2644 MLK Drive,23,?,0,3,?,55200,Y
246,45,12-08-99,IN,250/500,500,1594.37,0,606283,MALE,Associate,exec-managerial,board-games,own-child,18-01-15,Trivial Damage,None,SC,Riverwood,5630 1st Drive,13,NO,0,3,YES,7260,N
178,39,08-03-09,IL,100/300,500,1035.99,0,465252,FEMALE,JD,exec-managerial,sleeping,own-child,17-01-15,Minor Damage,Police,NY,Springfield,6137 MLK St,3,NO,2,0,?,64680,N
237,43,27-04-09,OH,250/500,500,911.53,0,449979,FEMALE,PhD,sales,basketball,husband,25-02-15,Major Damage,Police,WV,Northbrook,5383 Maple Drive,23,NO,0,1,NO,59200,N
127,34,02-08-06,OH,500/1000,500,1319.97,0,604681,FEMALE,Associate,craft-repair,paintball,own-child,06-01-15,Minor Damage,None,NC,Arlington,4460 4th Lane,8,YES,1,3,?,4700,N
1,33,06-12-95,OH,250/500,2000,1391.63,0,466390,MALE,Associate,sales,video-games,husband,26-02-15,Total Loss,Other,NY,Columbus,8524 Pine Lane,23,YES,0,3,NO,69400,N
5,21,13-11-02,IN,250/500,500,915.41,5000000,612316,FEMALE,High School,exec-managerial,sleeping,own-child,11-02-15,Total Loss,Police,NY,Northbrook,8456 1st Ave,23,YES,0,0,NO,40500,N
64,28,09-11-91,IL,500/1000,1000,1468.82,0,474731,MALE,JD,handlers-cleaners,skydiving,other-relative,13-02-15,Minor Damage,Fire,SC,Riverwood,3639 Flute Hwy,9,NO,2,1,NO,60000,N
142,30,14-01-98,IN,500/1000,500,1412.76,0,603260,MALE,PhD,armed-forces,basketball,wife,10-01-15,Minor Damage,Other,WV,Riverwood,7900 Sky Hwy,22,YES,2,3,NO,67320,N
97,27,25-04-02,OH,500/1000,500,1588.26,0,434370,FEMALE,High School,tech-support,movies,husband,24-01-15,Total Loss,Other,VA,Riverwood,7835 Cherokee Hwy,22,YES,2,1,YES,75690,N
121,31,20-07-91,IN,100/300,1000,1140.91,0,478388,MALE,Associate,adm-clerical,paintball,other-relative,15-02-15,Major Damage,Fire,VA,Northbend,1030 Pine Lane,15,NO,1,2,?,64300,Y
225,43,13-08-04,OH,100/300,1000,1517.54,0,617883,MALE,JD,priv-house-serv,camping,own-child,09-01-15,Major Damage,Police,SC,Columbus,9278 Francis Ridge,16,NO,2,0,YES,64400,N
425,53,24-06-90,OH,250/500,2000,912.29,0,464808,FEMALE,High School,priv-house-serv,paintball,husband,31-01-15,Minor Damage,Fire,WV,Northbend,6604 Apache Drive,17,?,1,2,?,97080,N
285,44,21-08-91,OH,250/500,2000,1144.3,0,609458,MALE,MD,priv-house-serv,base-jumping,not-in-family,04-02-15,Minor Damage,Police,WV,Northbrook,2311 4th St,3,YES,1,0,?,5500,N
192,38,25-02-11,IN,500/1000,1000,1281.43,0,432405,FEMALE,Masters,transport-moving,skydiving,not-in-family,30-01-15,Total Loss,Other,SC,Northbend,9523 Solo Hwy,10,?,0,2,NO,30700,N
285,48,04-02-13,IL,100/300,2000,1101.85,0,457875,FEMALE,College,sales,dancing,wife,27-02-15,Minor Damage,Police,PA,Springfield,3171 Andromedia Lane,9,NO,1,2,YES,33480,N
98,26,20-02-01,IN,500/1000,2000,1082.1,0,477268,MALE,JD,exec-managerial,kayaking,other-relative,05-02-15,Total Loss,Police,WV,Northbend,2492 Lincoln Lane,13,?,0,1,YES,65430,N
175,36,03-03-92,OH,500/1000,500,1185.44,0,437580,MALE,Masters,exec-managerial,kayaking,not-in-family,30-01-15,Major Damage,Police,NC,Northbend,4477 5th Ave,15,YES,2,1,YES,42680,Y
259,45,21-12-06,IL,500/1000,2000,1175.07,0,457121,MALE,MD,craft-repair,movies,not-in-family,03-01-15,Minor Damage,Fire,WV,Springfield,6724 Andromedia St,23,?,1,1,NO,87780,N
140,36,14-07-00,OH,500/1000,2000,979.26,0,436364,FEMALE,JD,transport-moving,cross-fit,own-child,01-03-15,Major Damage,Fire,NY,Riverwood,7495 Washington Ave,2,YES,0,2,YES,72800,N
